fore_name_simple	n_authors	genderize_sample_size	query_date	probability_male
guoya	6	0	2019-09-21	
erdogan	6	2967	2019-09-21	0.97
tzu-fang	6	2	2019-09-21	0.0
jani	6	7934	2019-09-21	0.87
seungjin	6	91	2019-09-21	0.88
buyong	6	14	2019-09-21	0.64
haiyang	6	54	2019-09-21	0.81
benedetta	6	4375	2019-09-21	0.010000000000000009
weitao	6	15	2019-09-21	1.0
tuuli	6	223	2019-09-21	0.07999999999999996
jiulin	6	2	2019-09-21	0.5
alec	6	2633	2019-09-21	0.69
nobuhisa	6	45	2019-09-21	1.0
rudy	6	15683	2019-09-21	0.97
dazhi	6	19	2019-09-21	1.0
muin	6	42	2019-09-21	0.93
rufin	6	301	2019-09-21	0.98
etay	6	13	2019-09-21	0.77
rani	6	2607	2019-09-21	0.39
kuan-ting	6	3	2019-09-21	1.0
nobuto	6	22	2019-09-21	0.95
themis	6	714	2019-09-21	0.88
yazan	6	1274	2019-09-21	0.97
sanghoon	6	244	2019-09-21	1.0
leor	6	36	2019-09-21	0.94
shahar	6	163	2019-09-21	0.83
mayya	6	284	2019-09-21	0.020000000000000018
erdahl	6	0	2019-09-21	
kolja	6	463	2019-09-21	0.98
yingli	6	8	2019-09-21	0.5
debabani	6	0	2019-09-21	
hongwu	6	6	2019-09-21	1.0
hyuntae	6	60	2019-09-21	0.98
shadi	6	3389	2019-09-21	0.74
tanggis	6	0	2019-09-21	
birgitta	6	1803	2019-09-21	0.020000000000000018
oluwatosin	6	684	2019-09-21	0.62
belén	6	0	2019-09-21	
haifang	6	3	2019-09-21	0.0
sabina	6	19547	2019-09-21	0.020000000000000018
irvin	6	670	2019-09-21	0.98
erzsébet	6	0	2019-09-21	
fumihiko	6	105	2019-09-21	0.99
vitali	6	1681	2019-09-21	0.98
gus	6	4008	2019-09-21	0.96
anisha	6	421	2019-09-21	0.030000000000000027
seppo	6	881	2019-09-21	0.98
cem	6	34539	2019-09-21	0.97
kriti	6	118	2019-09-21	0.13
qingping	6	4	2019-09-21	0.75
motoki	6	190	2019-09-21	0.99
qingshan	6	19	2019-09-21	0.89
bogi	6	786	2019-09-21	0.22999999999999998
joan-emma	6	0	2019-09-21	
yasir	6	3586	2019-09-21	0.98
yining	6	18	2019-09-21	0.28
gregg	6	1344	2019-09-21	0.99
joann	6	1206	2019-09-21	0.17000000000000004
tung	6	805	2019-09-21	0.85
errol	6	880	2019-09-21	0.98
moses	6	6918	2019-09-21	0.98
kin-hong	6	0	2019-09-21	
tarini	6	16	2019-09-21	0.43999999999999995
sanmitra	6	2	2019-09-21	1.0
esa	6	1715	2019-09-21	0.73
sanmin	6	2	2019-09-21	0.5
yuxin	6	57	2019-09-21	0.25
jiuzhou	6	1	2019-09-21	1.0
kshitij	6	192	2019-09-21	0.98
wook-shin	6	0	2019-09-21	
juancarlos	6	1551	2019-09-21	0.98
noel	6	12563	2019-09-21	0.93
deepa	6	592	2019-09-21	0.06999999999999995
zheming	6	8	2019-09-21	1.0
qiaonan	6	0	2019-09-21	
cees	6	1628	2019-09-21	0.99
olugbenga	6	405	2019-09-21	0.99
erel	6	66	2019-09-21	0.83
haisu	6	2	2019-09-21	1.0
bartlett	6	14	2019-09-21	0.86
kongfatt	6	0	2019-09-21	
galip	6	2277	2019-09-21	0.97
hyrum	6	9	2019-09-21	0.78
håkan	6	0	2019-09-21	
josie	6	2743	2019-09-21	0.040000000000000036
woo	6	1372	2019-09-21	0.82
wenzhe	6	22	2019-09-21	0.95
leung-yau	6	0	2019-09-21	
changiz	6	26	2019-09-21	1.0
sujun	6	19	2019-09-21	0.47
zuguang	6	2	2019-09-21	0.5
romeo	6	15852	2019-09-21	0.98
vikash	6	806	2019-09-21	0.99
xinxia	6	3	2019-09-21	0.0
sveinung	6	43	2019-09-21	1.0
vu	6	976	2019-09-21	0.86
plamen	6	725	2019-09-21	0.99
larisa	6	7586	2019-09-21	0.020000000000000018
rezvan	6	107	2019-09-21	0.38
tomoaki	6	330	2019-09-21	1.0
blanca	6	9574	2019-09-21	0.020000000000000018
naveen	6	2239	2019-09-21	0.98
brianna	6	482	2019-09-21	0.020000000000000018
sinead	6	1090	2019-09-21	0.030000000000000027
nava	6	292	2019-09-21	0.53
zhongyang	6	9	2019-09-21	0.89
jihwan	6	150	2019-09-21	0.98
briana	6	498	2019-09-21	0.030000000000000027
yukio	6	467	2019-09-21	0.98
lianyi	6	3	2019-09-21	0.32999999999999996
pasqualina	6	777	2019-09-21	0.010000000000000009
lanyuan	6	1	2019-09-21	1.0
hsun-hsien	6	0	2019-09-21	
sven-eric	6	26	2019-09-21	0.96
cinque	6	50	2019-09-22	0.7
jike	6	23	2019-09-21	0.83
kakajan	6	14	2019-09-21	0.93
silvano	6	4156	2019-09-21	0.99
lane	6	652	2019-09-21	0.43999999999999995
po-jung	6	1	2019-09-21	1.0
xinmin	6	12	2019-09-21	1.0
ciro	6	17019	2019-09-21	0.99
henriette	6	3429	2019-09-21	0.020000000000000018
billy	6	16988	2019-09-21	0.96
yueping	6	3	2019-09-21	0.32999999999999996
zheng-zheng	6	0	2019-09-21	
tomonobu	6	23	2019-09-21	1.0
junfei	6	10	2019-09-21	0.9
chungoo	6	1	2019-09-21	1.0
lubomir	6	1650	2019-09-21	0.99
yuchun	6	24	2019-09-21	0.45999999999999996
laurens	6	1395	2019-09-21	0.97
renske	6	460	2019-09-21	0.010000000000000009
jiexin	6	11	2019-09-21	0.27
ping-chiang	6	0	2019-09-21	
amie	6	1622	2019-09-21	0.10999999999999999
sira	6	1417	2019-09-21	0.17000000000000004
louisa	6	4579	2019-09-21	0.030000000000000027
smitha	6	131	2019-09-21	0.020000000000000018
snehal	6	217	2019-09-21	0.37
ton	6	6381	2019-09-21	0.95
raunaq	6	23	2019-09-21	0.96
česlovas	6	0	2019-09-21	
chunling	6	11	2019-09-21	0.0
renxiao	6	1	2019-09-21	1.0
adria	6	1305	2019-09-21	0.75
yen-jen	6	1	2019-09-21	1.0
jifeng	6	5	2019-09-21	1.0
kalle	6	5196	2019-09-21	0.97
tomoyuki	6	516	2019-09-21	1.0
libo	6	191	2019-09-21	0.92
jigang	6	8	2019-09-21	1.0
hongen	6	5	2019-09-21	1.0
hester	6	624	2019-09-21	0.040000000000000036
patrícia	6	0	2019-09-21	
patryk	6	27351	2019-09-21	1.0
ludmil	6	45	2019-09-21	0.76
binbin	6	230	2019-09-21	0.79
siri	6	870	2019-09-21	0.21999999999999997
eliana	6	7622	2019-09-21	0.010000000000000009
subhash	6	575	2019-09-21	0.99
filipa	6	8931	2019-09-21	0.030000000000000027
jagannath	6	59	2019-09-21	0.97
yu-fang	6	2	2019-09-21	0.0
fabiola	6	9944	2019-09-21	0.010000000000000009
vernell	6	21	2019-09-21	0.57
arrate	6	222	2019-09-21	0.010000000000000009
heike	6	12039	2019-09-21	0.020000000000000018
yu-ting	6	25	2019-09-21	0.12
cheong	6	443	2019-09-21	0.71
jure	6	1017	2019-09-21	0.98
laila	6	17236	2019-09-21	0.020000000000000018
firoz	6	351	2019-09-21	0.98
junaid	6	2005	2019-09-21	0.99
pooya	6	509	2019-09-21	0.97
clément-marie	6	0	2019-09-21	
shuyi	6	36	2019-09-21	0.21999999999999997
shuyu	6	19	2019-09-21	0.37
edvin	6	772	2019-09-21	0.99
ileana	6	2723	2019-09-21	0.020000000000000018
von	6	1028	2019-09-21	0.75
urban	6	1326	2019-09-21	0.94
mahito	6	21	2019-09-21	1.0
mahlet	6	99	2019-09-21	0.020000000000000018
fabienne	6	21920	2019-09-21	0.020000000000000018
chloé-agathe	6	0	2019-09-21	
arpit	6	472	2019-09-21	1.0
fabiano	6	3443	2019-09-21	0.99
nimalan	6	14	2019-09-21	1.0
gilean	6	7	2019-09-21	0.57
hongjiu	6	0	2019-09-21	
yotam	6	47	2019-09-21	1.0
amelia	6	9165	2019-09-21	0.020000000000000018
anwesha	6	12	2019-09-21	0.0
keyan	6	55	2019-09-21	0.87
amjad	6	2945	2019-09-21	0.96
wei-chung	6	1	2019-09-21	1.0
jess	6	27527	2019-09-21	0.47
maaike	6	1948	2019-09-21	0.010000000000000009
ricky	6	19296	2019-09-21	0.97
aya	6	12830	2019-09-21	0.050000000000000044
natapol	6	15	2019-09-21	0.93
lam	6	2503	2019-09-21	0.57
siew	6	1676	2019-09-21	0.14
chi-ching	6	0	2019-09-21	
richárd	6	0	2019-09-21	
pham	6	883	2019-09-21	0.72
jes	6	1918	2019-09-21	0.51
claudiu	6	5566	2019-09-21	1.0
subhasis	6	61	2019-09-21	1.0
venugopal	6	145	2019-09-21	0.98
jaeseung	6	31	2019-09-21	0.97
yunan	6	83	2019-09-21	0.75
anny	6	6778	2019-09-21	0.030000000000000027
helwig	6	5	2019-09-21	0.8
sidhartha	6	46	2019-09-21	1.0
yen-fu	6	3	2019-09-21	1.0
y-h	6	3	2019-09-21	0.67
siddarth	6	74	2019-09-21	1.0
xingpeng	6	1	2019-09-21	1.0
riitta	6	1042	2019-09-21	0.050000000000000044
finja	6	322	2019-09-21	0.040000000000000036
xingjie	6	7	2019-09-21	0.71
madhukar	6	92	2019-09-21	1.0
pongsakorn	6	107	2019-09-21	0.99
angelique	6	23018	2019-09-21	0.020000000000000018
hans-joachim	6	525	2019-09-21	1.0
clovis	6	1375	2019-09-21	0.98
riku	6	1018	2019-09-21	0.97
xinghuo	6	2	2019-09-21	0.5
pavan	6	881	2019-09-21	0.98
veikko	6	272	2019-09-21	0.99
chung-liang	6	0	2019-09-21	
xueqiu	6	0	2019-09-21	
jianzhen	6	5	2019-09-21	0.6
jiajian	6	11	2019-09-21	1.0
rebekah	6	604	2019-09-21	0.010000000000000009
anusha	6	375	2019-09-21	0.030000000000000027
yu-ching	6	7	2019-09-21	0.29000000000000004
andon	6	117	2019-09-21	0.92
ravindra	6	662	2019-09-21	0.99
peisen	6	3	2019-09-21	0.67
anas	6	17812	2019-09-21	0.73
rebecka	6	951	2019-09-21	0.020000000000000018
felicia	6	6273	2019-09-21	0.020000000000000018
xueting	6	17	2019-09-21	0.06000000000000005
srivas	6	3	2019-09-21	1.0
candace	6	422	2019-09-21	0.020000000000000018
wang	6	3532	2019-09-21	0.64
linfeng	6	21	2019-09-21	0.9
ella	6	19304	2019-09-21	0.020000000000000018
sunkyu	6	20	2019-09-21	0.95
ele	6	7005	2019-09-21	0.07999999999999996
nihar	6	97	2019-09-21	0.94
neta	6	302	2019-09-21	0.09999999999999998
pei-yuan	6	2	2019-09-21	1.0
anushka	6	325	2019-09-21	0.10999999999999999
reedik	6	5	2019-09-21	0.6
kelley	6	483	2019-09-21	0.19999999999999996
soyeon	6	355	2019-09-21	0.020000000000000018
pier-luigi	6	7	2019-09-21	1.0
junsheng	6	5	2019-09-21	1.0
pierangelo	6	917	2019-09-21	1.0
isao	6	326	2019-09-21	0.99
junichiro	6	91	2019-09-21	1.0
yuelin	6	7	2019-09-21	0.29000000000000004
zanoni	6	18	2019-09-21	0.61
cai	6	620	2019-09-21	0.61
hong-woo	6	1	2019-09-21	1.0
kanchana	6	301	2019-09-21	0.07999999999999996
travers	6	65	2019-09-21	0.71
chien-chi	6	0	2019-09-21	
askar	6	540	2019-09-21	0.99
sunghoon	6	199	2019-09-21	1.0
jiansheng	6	15	2019-09-21	1.0
hong-wu	6	0	2019-09-21	
stamatios	6	42	2019-09-21	0.98
kendrick	6	245	2019-09-21	0.96
nha	6	108	2019-09-21	0.42000000000000004
abhyudai	6	0	2019-09-21	
yousef	6	6508	2019-09-21	0.98
christa	6	4279	2019-09-21	0.020000000000000018
sungchul	6	69	2019-09-21	1.0
pek	6	780	2019-09-21	0.29000000000000004
hong-qiang	6	0	2019-09-21	
yahya	6	10557	2019-09-21	0.97
yum	6	158	2019-09-21	0.4
lijing	6	39	2019-09-21	0.22999999999999998
anney	6	75	2019-09-21	0.07999999999999996
chieh-hsi	6	0	2019-09-21	
feiping	6	0	2019-09-21	
georgiy	6	276	2019-09-21	0.99
tor	6	2123	2019-09-21	0.95
philippa	6	439	2019-09-21	0.030000000000000027
stinus	6	15	2019-09-21	0.93
chieh	6	80	2019-09-21	0.64
christodoulos	6	153	2019-09-21	1.0
vasiliki	6	962	2019-09-21	0.030000000000000027
lilach	6	48	2019-09-21	0.020000000000000018
phineus	6	3	2019-09-21	1.0
linh	6	829	2019-09-21	0.38
hocine	6	5014	2019-09-21	0.98
bozena	6	3668	2019-09-21	0.020000000000000018
zhengyu	6	22	2019-09-21	0.82
somaye	6	158	2019-09-21	0.020000000000000018
niklaus	6	113	2019-09-21	0.98
pierre-olivier	6	257	2019-09-21	0.99
yamir	6	72	2019-09-21	0.82
wael	6	10490	2019-09-21	0.98
rembrandt	6	48	2019-09-21	0.96
reka	6	523	2019-09-21	0.16000000000000003
vasudeva	6	14	2019-09-21	0.93
negar	6	1038	2019-09-21	0.020000000000000018
wagner	6	1673	2019-09-21	0.91
jia-ming	6	2	2019-09-21	1.0
ljiljana	6	2913	2019-09-21	0.010000000000000009
hirohisa	6	69	2019-09-21	1.0
lizhong	6	12	2019-09-21	0.92
ji-yuan	6	0	2019-09-21	
kam	6	3401	2019-09-21	0.78
zhengdeng	6	0	2019-09-21	
solve	6	23	2019-09-21	0.7
neelesh	6	103	2019-09-21	0.99
solaiappan	6	3	2019-09-21	1.0
ramakrishnan	6	105	2019-09-21	0.95
laxman	6	271	2019-09-21	0.99
renate	6	6641	2019-09-21	0.020000000000000018
lore	6	8509	2019-09-21	0.18999999999999995
hildegard	6	785	2019-09-21	0.040000000000000036
václav	6	0	2019-09-21	
yishai	6	9	2019-09-21	1.0
karolis	6	499	2019-09-21	0.99
renjie	6	35	2019-09-21	0.91
ji-hye	6	112	2019-09-21	0.040000000000000036
xochitl	6	70	2019-09-21	0.0
lizhe	6	21	2019-09-21	0.95
sony	6	4698	2019-09-21	0.61
chia-lin	6	5	2019-09-21	0.6
sorayya	6	25	2019-09-21	0.0
ilkka	6	597	2019-09-21	1.0
jade	6	13455	2019-09-21	0.08999999999999997
regula	6	408	2019-09-21	0.020000000000000018
yuehua	6	34	2019-09-21	0.38
lipi	6	90	2019-09-21	0.69
yulei	6	20	2019-09-21	0.30000000000000004
xuejin	6	2	2019-09-21	0.5
younghee	6	97	2019-09-21	0.20999999999999996
elahe	6	496	2019-09-21	0.040000000000000036
yali	6	191	2019-09-21	0.38
alban	6	6975	2019-09-21	0.98
stylianos	6	177	2019-09-21	0.99
pei-chi	6	5	2019-09-21	0.0
arvid	6	589	2019-09-21	0.99
lishi	6	12	2019-09-21	0.17000000000000004
liyan	6	122	2019-09-21	0.28
zoi	6	920	2019-09-21	0.06000000000000005
lisle	6	30	2019-09-21	0.27
yaling	6	25	2019-09-21	0.16000000000000003
lit-hsin	6	0	2019-09-21	
jiaxing	6	23	2019-09-21	0.7
jia-xin	6	1	2019-09-21	1.0
triantafyllos	6	85	2019-09-21	1.0
adnan	6	22790	2019-09-21	0.97
liviu	6	4286	2019-09-21	0.99
nele	6	2771	2019-09-21	0.10999999999999999
ståle	6	3	2019-09-21	1.0
wanlin	6	19	2019-09-21	0.47
ekta	6	148	2019-09-21	0.030000000000000027
karlis	6	226	2019-09-21	0.91
shumpei	6	28	2019-09-21	1.0
laleh	6	246	2019-09-21	0.030000000000000027
marc-emmanuel	6	17	2019-09-21	1.0
liangjiang	6	0	2019-09-21	
jairo	6	6199	2019-09-21	0.99
jing-woei	6	0	2019-09-21	
shigeo	6	151	2019-09-21	1.0
giosuè	6	0	2019-09-21	
roderick	6	1351	2019-09-21	0.99
manli	6	25	2019-09-21	0.28
xiaoyuan	6	33	2019-09-21	0.52
pan-chyr	6	0	2019-09-21	
jeong-mo	6	2	2019-09-21	1.0
marie-hélène	6	4	2019-09-21	0.0
naga	6	421	2019-09-21	0.83
ewout	6	181	2019-09-21	0.99
nagarajan	6	128	2019-09-21	0.97
shou-jiang	6	0	2019-09-21	
cristen	6	82	2019-09-21	0.17000000000000004
xiaofang	6	54	2019-09-21	0.18999999999999995
azam	6	1067	2019-09-21	0.82
britt	6	2220	2019-09-21	0.06000000000000005
volkmar	6	245	2019-09-21	0.99
pallab	6	47	2019-09-21	1.0
raina	6	431	2019-09-21	0.06999999999999995
shobhit	6	155	2019-09-21	0.99
bong	6	913	2019-09-21	0.88
zacharias	6	207	2019-09-21	0.98
shifu	6	35	2019-09-21	0.86
carmela	6	12408	2019-09-21	0.010000000000000009
anbupalam	6	0	2019-09-21	
namiko	6	89	2019-09-21	0.06999999999999995
xiaorong	6	20	2019-09-21	0.35
yanhua	6	40	2019-09-21	0.19999999999999996
zhong-hui	6	0	2019-09-21	
dai	6	1453	2019-09-21	0.73
ki-yeol	6	2	2019-09-21	1.0
shinsuke	6	253	2019-09-21	1.0
rongjun	6	2	2019-09-21	1.0
xiaocheng	6	17	2019-09-21	0.82
cosmin	6	7013	2019-09-21	1.0
rongjian	6	5	2019-09-21	0.8
junliang	6	7	2019-09-21	1.0
pan-jun	6	0	2019-09-21	
manikandan	6	329	2019-09-21	1.0
manimozhiyan	6	0	2019-09-21	
shicai	6	3	2019-09-21	1.0
rona	6	1573	2019-09-21	0.07999999999999996
chien-hsun	6	0	2019-09-21	
yung	6	825	2019-09-21	0.85
taeho	6	200	2019-09-21	1.0
shobha	6	90	2019-09-21	0.020000000000000018
ningfeng	6	0	2019-09-21	
kyowon	6	3	2019-09-21	0.67
anne-muriel	6	1	2019-09-21	0.0
kyoung	6	733	2019-09-21	0.65
marie-anne	6	1045	2019-09-21	0.020000000000000018
akash	6	2051	2019-09-21	0.99
tae-hyuk	6	3	2019-09-21	1.0
shirin	6	1855	2019-09-21	0.050000000000000044
zsofia	6	241	2019-09-21	0.050000000000000044
hui-hsien	6	0	2019-09-21	
ting-yu	6	6	2019-09-21	0.0
ragini	6	86	2019-09-21	0.020000000000000018
inyoul	6	0	2019-09-21	
anastasiya	6	5115	2019-09-21	0.010000000000000009
yu-chen	6	11	2019-09-21	0.44999999999999996
shihao	6	16	2019-09-21	1.0
vidhya	6	132	2019-09-21	0.06999999999999995
nader	6	6855	2019-09-21	0.98
faruk	6	19352	2019-09-21	0.97
shiva	6	2541	2019-09-21	0.5
harini	6	66	2019-09-21	0.030000000000000027
nadereh	6	17	2019-09-21	0.0
roie	6	33	2019-09-21	0.88
eckhard	6	290	2019-09-21	0.99
dabing	6	4	2019-09-21	1.0
hao-teng	6	0	2019-09-21	
marie-francine	6	10	2019-09-21	0.0
harm	6	1192	2019-09-21	0.98
jingfa	6	2	2019-09-21	1.0
vichetra	6	1	2019-09-21	1.0
tahir	6	7688	2019-09-21	0.97
kaisa	6	958	2019-09-21	0.08999999999999997
huei-hun	6	0	2019-09-21	
nabil	6	31603	2019-09-21	0.98
junmei	6	12	2019-09-21	0.0
byungwook	6	37	2019-09-21	1.0
eddie	6	11114	2019-09-21	0.98
abdur	6	375	2019-09-21	0.99
brady	6	805	2019-09-21	0.97
cruz	6	1976	2019-09-21	0.58
karan	6	3193	2019-09-21	0.96
xiaotian	6	34	2019-09-21	0.71
bhaskar	6	510	2019-09-21	0.99
khanh	6	500	2019-09-21	0.82
vico	6	829	2019-09-21	0.82
ioana	6	11978	2019-09-21	0.030000000000000027
ronak	6	479	2019-09-21	0.76
huazhen	6	8	2019-09-21	0.12
wei-yi	6	2	2019-09-21	1.0
maneesh	6	137	2019-09-21	0.99
marialuisa	6	1233	2019-09-21	0.010000000000000009
katriona	6	35	2019-09-21	0.030000000000000027
shengtian	6	0	2019-09-21	
jeannette	6	4618	2019-09-21	0.020000000000000018
xiao-long	6	0	2019-09-21	
naoko	6	934	2019-09-21	0.020000000000000018
hedda	6	171	2019-09-21	0.06999999999999995
kymberleigh	6	5	2019-09-21	0.0
aymeric	6	3762	2019-09-21	0.99
cheng-long	6	0	2019-09-21	
prachi	6	245	2019-09-21	0.020000000000000018
alpha	6	4765	2019-09-21	0.91
alden	6	303	2019-09-21	0.96
malek	6	6665	2019-09-21	0.88
juri	6	2687	2019-09-21	0.92
brigham	6	14	2019-09-21	1.0
mariza	6	1112	2019-09-21	0.020000000000000018
shufeng	6	13	2019-09-21	0.54
xiao-nan	6	0	2019-09-21	
constantinos	6	906	2019-09-21	0.99
evandro	6	845	2019-09-21	1.0
floris	6	1105	2019-09-21	0.92
robbie	6	4641	2019-09-21	0.96
garnet	6	171	2019-09-21	0.68
casper	6	3981	2019-09-21	0.95
france	6	5516	2019-09-21	0.24
margaritis	6	41	2019-09-21	1.0
kyuri	6	20	2019-09-21	0.15000000000000002
xiao-jing	6	2	2019-09-21	0.5
rosalia	6	4135	2019-09-21	0.010000000000000009
alicja	6	18072	2019-09-21	0.020000000000000018
damjan	6	880	2019-09-21	1.0
elyse	6	797	2019-09-21	0.20999999999999996
liang-bo	6	0	2019-09-21	
congting	6	0	2019-09-21	
ya-lan	6	0	2019-09-21	
tiziano	6	6561	2019-09-21	0.99
jinling	6	37	2019-09-21	0.050000000000000044
andreea	6	23228	2019-09-21	0.030000000000000027
jincheng	6	30	2019-09-21	1.0
vladan	6	2002	2019-09-21	0.99
shimon	6	265	2019-09-21	0.97
makiko	6	454	2019-09-21	0.12
marjo	6	3585	2019-09-21	0.08999999999999997
jianhui	6	54	2019-09-21	0.87
marjan	6	4136	2019-09-21	0.43999999999999995
emili	6	1821	2019-09-21	0.21999999999999997
vesa	6	1224	2019-09-21	0.86
taejin	6	132	2019-09-21	0.94
vessela	6	18	2019-09-21	0.0
marissa	6	6353	2019-09-21	0.030000000000000027
bahar	6	14056	2019-09-21	0.040000000000000036
casim	6	97	2019-09-21	0.95
hayato	6	554	2019-09-21	0.97
youyi	6	16	2019-09-21	0.63
edi	6	6708	2019-09-21	0.86
yu-keng	6	0	2019-09-21	
chip	6	463	2019-09-21	0.87
ziding	6	0	2019-09-21	
manami	6	466	2019-09-21	0.030000000000000027
chengsheng	6	3	2019-09-21	1.0
jui-hung	6	2	2019-09-21	1.0
evelien	6	1844	2019-09-21	0.010000000000000009
weibing	6	9	2019-09-21	1.0
hauke	6	596	2019-09-21	0.98
edgardo	6	1733	2019-09-21	0.99
robson	6	1527	2019-09-21	0.98
namrata	6	230	2019-09-21	0.020000000000000018
shu-chuan	6	0	2019-09-21	
jaideep	6	132	2019-09-21	1.0
namita	6	117	2019-09-21	0.030000000000000027
beáta	6	227	2019-09-21	0.010000000000000009
garegin	6	31	2019-09-21	1.0
priya	6	2322	2019-09-21	0.050000000000000044
il-youp	6	0	2019-09-21	
ikram	6	5564	2019-09-21	0.17000000000000004
ronilda	6	40	2019-09-21	0.0
weijun	6	43	2019-09-21	0.98
yanping	6	54	2019-09-21	0.30000000000000004
hongning	6	3	2019-09-21	0.32999999999999996
zhiwen	6	24	2019-09-21	0.96
nansheng	6	1	2019-09-21	1.0
alcione	6	132	2019-09-21	0.17000000000000004
mamoon	6	191	2019-09-21	0.97
shingo	6	737	2019-09-21	1.0
taehyung	6	58	2019-09-21	1.0
márcia	6	0	2019-09-21	
márton	6	0	2019-09-21	
ayton	6	14	2019-09-21	0.93
sèverine	6	0	2019-09-21	
dajiang	6	6	2019-09-21	1.0
shinichiro	6	248	2019-09-21	1.0
vesteinn	6	1	2019-09-21	1.0
junsu	5	60	2019-09-21	0.98
reinaldo	5	1572	2019-09-21	0.99
eamon	5	403	2019-09-21	0.98
nadezda	5	1130	2019-09-21	0.010000000000000009
gopal	5	818	2019-09-21	0.98
sadhna	5	43	2019-09-21	0.0
wanjun	5	19	2019-09-21	0.37
anselm	5	242	2019-09-21	0.99
wankyu	5	8	2019-09-21	1.0
nadir	5	9370	2019-09-21	0.96
reija	5	155	2019-09-21	0.06999999999999995
janick	5	693	2019-09-21	0.6
hákon	5	10	2019-09-21	1.0
idit	5	27	2019-09-21	0.10999999999999999
gerolamo	5	149	2019-09-21	0.98
guanming	5	6	2019-09-21	1.0
waibhav	5	1	2019-09-21	1.0
april	5	6878	2019-09-21	0.040000000000000036
emeric	5	2012	2019-09-21	0.99
aimée	5	30	2019-09-21	0.030000000000000027
nevena	5	2117	2019-09-21	0.010000000000000009
kian-lee	5	0	2019-09-21	
bingyu	5	11	2019-09-21	0.36
kenli	5	13	2019-09-21	0.62
félix	5	0	2019-09-21	
elja	5	93	2019-09-21	0.10999999999999999
yuandong	5	7	2019-09-21	1.0
rasko	5	131	2019-09-21	0.95
rony	5	4615	2019-09-21	0.91
rosane	5	365	2019-09-21	0.030000000000000027
ramzan	5	339	2019-09-21	0.96
georges	5	18119	2019-09-21	0.98
zhi-ming	5	0	2019-09-21	
rosana	5	5362	2019-09-21	0.020000000000000018
chandana	5	173	2019-09-21	0.72
mireille	5	13634	2019-09-21	0.020000000000000018
nguyen-quoc-khanh	5	0	2019-09-21	
elfar	5	10	2019-09-21	1.0
nitai	5	20	2019-09-21	0.8
salem	5	7599	2019-09-21	0.96
wencke	5	293	2019-09-21	0.050000000000000044
weigang	5	16	2019-09-21	1.0
nishanth	5	143	2019-09-21	0.99
dániel	5	644	2019-09-21	1.0
yi-fei	5	1	2019-09-21	1.0
junhyong	5	1	2019-09-21	1.0
bhanu	5	384	2019-09-21	0.89
gangman	5	4	2019-09-21	1.0
yuzhong	5	8	2019-09-21	0.88
genki	5	175	2019-09-21	0.97
duc-hau	5	0	2019-09-21	
nisha	5	1371	2019-09-21	0.030000000000000027
gelio	5	11	2019-09-21	0.91
kieron	5	704	2019-09-21	0.99
rebekka	5	1739	2019-09-21	0.030000000000000027
tijl	5	81	2019-09-21	0.99
niccolò	5	401	2019-09-21	0.99
junil	5	33	2019-09-21	0.94
kejian	5	9	2019-09-21	1.0
ignazio	5	4402	2019-09-21	0.99
jérémy	5	0	2019-09-21	
dvir	5	42	2019-09-21	1.0
ronghui	5	11	2019-09-21	0.91
the	5	28799	2019-09-21	0.86
reiner	5	2379	2019-09-21	0.99
ariella	5	215	2019-09-21	0.010000000000000009
nadja	5	8845	2019-09-21	0.030000000000000027
ruoyan	5	1	2019-09-21	0.0
imtiaz	5	752	2019-09-21	0.99
indika	5	227	2019-09-21	0.93
raivo	5	153	2019-09-21	0.96
natacha	5	16262	2019-09-21	0.020000000000000018
thorsteinn	5	15	2019-09-21	1.0
greta	5	8083	2019-09-21	0.020000000000000018
juraj	5	4236	2019-09-21	0.99
rachid	5	47645	2019-09-21	0.97
jamil	5	3042	2019-09-21	0.97
bánk	5	0	2019-09-21	
rikard	5	950	2019-09-21	0.99
ruolin	5	5	2019-09-21	0.4
juw	5	50	2019-09-21	0.30000000000000004
arijit	5	149	2019-09-21	1.0
quoc-chinh	5	0	2019-09-21	
ruprecht	5	34	2019-09-21	0.88
ilham	5	7541	2019-09-21	0.18999999999999995
jovana	5	5578	2019-09-21	0.020000000000000018
namshin	5	0	2019-09-21	
ruibin	5	6	2019-09-21	0.83
yevgeniy	5	322	2019-09-21	0.99
jan-oliver	5	23	2019-09-21	1.0
alexie	5	483	2019-09-21	0.21999999999999997
bilal	5	30890	2019-09-21	0.97
geneviève	5	0	2019-09-21	
rui-ru	5	0	2019-09-21	
elida	5	661	2019-09-21	0.030000000000000027
trond	5	857	2019-09-21	0.99
mookyung	5	4	2019-09-21	0.75
gianmaria	5	770	2019-09-21	0.99
wei-shou	5	0	2019-09-21	
zhenkun	5	3	2019-09-21	1.0
jaeyoung	5	258	2019-09-21	0.86
nicolai	5	1966	2019-09-21	0.98
rivka	5	116	2019-09-21	0.010000000000000009
weixing	5	10	2019-09-21	1.0
motonori	5	34	2019-09-21	1.0
yayoi	5	171	2019-09-21	0.010000000000000009
donny	5	2521	2019-09-21	0.96
tugba	5	6740	2019-09-21	0.030000000000000027
anqi	5	58	2019-09-21	0.14
titus	5	1755	2019-09-21	0.97
ruogu	5	2	2019-09-21	1.0
naren	5	342	2019-09-21	0.91
